"Iteracja","Current","Best","Worst","Average"
"633","139089","123116","195807","157807"
"634","159873","123116","195807","157811"
"635","140428","123116","195807","157783"
"636","141274","123116","195807","157757"
"637","161393","123116","195807","157763"
"638","128748","123116","195807","157718"
"639","164605","123116","195807","157728"
"640","154659","123116","195807","157724"
"641","142143","123116","195807","157699"
"642","148651","123116","195807","157685"
"643","162752","123116","195807","157693"
"644","177233","123116","195807","157723"
"645","150430","123116","195807","157712"
"646","158598","123116","195807","157713"
"647","151613","123116","195807","157704"
"648","147960","123116","195807","157689"
"649","154639","123116","195807","157684"
"650","155808","123116","195807","157681"
"651","169360","123116","195807","157699"
"652","164903","123116","195807","157710"
"653","151928","123116","195807","157701"
"654","153426","123116","195807","157695"
"655","156811","123116","195807","157694"
"656","187428","123116","195807","157739"
"657","133814","123116","195807","157703"
"658","151587","123116","195807","157693"
"659","150388","123116","195807","157682"
"660","155059","123116","195807","157678"
"661","175997","123116","195807","157706"
"662","139006","123116","195807","157678"
"663","157080","123116","195807","157677"
"664","153136","123116","195807","157670"
"665","152832","123116","195807","157663"
"666","142387","123116","195807","157640"
"667","178967","123116","195807","157672"
"668","151129","123116","195807","157662"
"669","151633","123116","195807","157653"
"670","159826","123116","195807","157656"
"671","153903","123116","195807","157650"
"672","135152","123116","195807","157617"
"673","138869","123116","195807","157589"
"674","162115","123116","195807","157596"
"675","152046","123116","195807","157588"
"676","142324","123116","195807","157565"
"677","169819","123116","195807","157583"
"678","156267","123116","195807","157581"
"679","152049","123116","195807","157573"
"680","177876","123116","195807","157603"
"681","153696","123116","195807","157597"
"682","159646","123116","195807","157600"
"683","140544","123116","195807","157575"
"684","146104","123116","195807","157558"
"685","160319","123116","195807","157562"
"686","150701","123116","195807","157552"
"687","163912","123116","195807","157562"
"688","164762","123116","195807","157572"
"689","145517","123116","195807","157555"
"690","151192","123116","195807","157545"
"691","156758","123116","195807","157544"
"692","168512","123116","195807","157560"
"693","172590","123116","195807","157582"
"694","170480","123116","195807","157600"
"695","167255","123116","195807","157614"
"696","151615","123116","195807","157606"
"697","164788","123116","195807","157616"
"698","155162","123116","195807","157613"
"699","165735","123116","195807","157624"
"700","180264","123116","195807","157656"
"701","182342","123116","195807","157692"
"702","160943","123116","195807","157696"
"703","155339","123116","195807","157693"
"704","166728","123116","195807","157706"
"705","151337","123116","195807","157697"
"706","151746","123116","195807","157688"
"707","162664","123116","195807","157695"
"708","161753","123116","195807","157701"
"709","160262","123116","195807","157705"
"710","169527","123116","195807","157721"
"711","168488","123116","195807","157736"
"712","146079","123116","195807","157720"
"713","156752","123116","195807","157719"
"714","154361","123116","195807","157714"
"715","142603","123116","195807","157693"
"716","172928","123116","195807","157714"
"717","152057","123116","195807","157706"
"718","159676","123116","195807","157709"
"719","154392","123116","195807","157704"
"720","148540","123116","195807","157692"
"721","150458","123116","195807","157682"
"722","185854","123116","195807","157721"
"723","170132","123116","195807","157738"
"724","157262","123116","195807","157737"
"725","151955","123116","195807","157729"
"726","171705","123116","195807","157748"
"727","142432","123116","195807","157727"
"728","151299","123116","195807","157719"
"729","159379","123116","195807","157721"
"730","163987","123116","195807","157729"
"731","144423","123116","195807","157711"
"732","154794","123116","195807","157707"
"733","157133","123116","195807","157706"
"734","168419","123116","195807","157721"
"735","161344","123116","195807","157726"
"736","167188","123116","195807","157739"
"737","161950","123116","195807","157745"
"738","174377","123116","195807","157767"
"739","156304","123116","195807","157765"
"740","173792","123116","195807","157787"
"741","178796","123116","195807","157815"
"742","169137","123116","195807","157830"
"743","150570","123116","195807","157821"
"744","171776","123116","195807","157839"
"745","139903","123116","195807","157815"
"746","170849","123116","195807","157833"
"747","153686","123116","195807","157827"
"748","154526","123116","195807","157823"
"749","157948","123116","195807","157823"
"750","139497","123116","195807","157799"
"751","160349","123116","195807","157802"
"752","172746","123116","195807","157822"
"753","154219","123116","195807","157817"
"754","143652","123116","195807","157798"
"755","160768","123116","195807","157802"
"756","155275","123116","195807","157799"
"757","161570","123116","195807","157804"
"758","165062","123116","195807","157813"
"759","151671","123116","195807","157805"
"760","146221","123116","195807","157790"
"761","163319","123116","195807","157797"
"762","170821","123116","195807","157814"
"763","172828","123116","195807","157834"
"764","146550","123116","195807","157819"
"765","139993","123116","195807","157796"
"766","140553","123116","195807","157773"
"767","176234","123116","195807","157798"
"768","150563","123116","195807","157788"
"769","166687","123116","195807","157800"
"770","146580","123116","195807","157785"
"771","163576","123116","195807","157793"
"772","159385","123116","195807","157795"
"773","164562","123116","195807","157803"
"774","158625","123116","195807","157805"
"775","156693","123116","195807","157803"
"776","152966","123116","195807","157797"
"777","162655","123116","195807","157803"
"778","141679","123116","195807","157782"
"779","163308","123116","195807","157789"
"780","149662","123116","195807","157779"
"781","150955","123116","195807","157770"
"782","144627","123116","195807","157753"
"783","139905","123116","195807","157731"
"784","142648","123116","195807","157711"
"785","167941","123116","195807","157724"
"786","151642","123116","195807","157717"
"787","142493","123116","195807","157697"
"788","141403","123116","195807","157677"
"789","163046","123116","195807","157684"
"790","169519","123116","195807","157699"
"791","147245","123116","195807","157685"
"792","157291","123116","195807","157685"
"793","130932","123116","195807","157651"
"794","168322","123116","195807","157664"
"795","164403","123116","195807","157673"
"796","182467","123116","195807","157704"
"797","186275","123116","195807","157740"
"798","162503","123116","195807","157746"
"799","161470","123116","195807","157751"
"800","174639","123116","195807","157772"
"801","154767","123116","195807","157768"
"802","153001","123116","195807","157762"
"803","157924","123116","195807","157762"
"804","164619","123116","195807","157771"
"805","168148","123116","195807","157784"
"806","160934","123116","195807","157788"
"807","150810","123116","195807","157779"
"808","167068","123116","195807","157790"
"809","169180","123116","195807","157804"
"810","155767","123116","195807","157802"
"811","163201","123116","195807","157809"
"812","164408","123116","195807","157817"
"813","160997","123116","195807","157821"
"814","157910","123116","195807","157821"
"815","152492","123116","195807","157814"
"816","152241","123116","195807","157807"
"817","158891","123116","195807","157809"
"818","134361","123116","195807","157780"
"819","157246","123116","195807","157779"
"820","186213","123116","195807","157814"
"821","147330","123116","195807","157801"
"822","160652","123116","195807","157805"
"823","167433","123116","195807","157816"
"824","135382","123116","195807","157789"
"825","168508","123116","195807","157802"
"826","157393","123116","195807","157802"
"827","140046","123116","195807","157780"
"828","173768","123116","195807","157800"
"829","158741","123116","195807","157801"
"830","169207","123116","195807","157814"
"831","161094","123116","195807","157818"
"832","177164","123116","195807","157842"
"833","158919","123116","195807","157843"
"834","167143","123116","195807","157854"
"835","155725","123116","195807","157852"
"836","145764","123116","195807","157837"
"837","151299","123116","195807","157829"
"838","147301","123116","195807","157817"
"839","140594","123116","195807","157796"
"840","167260","123116","195807","157807"
"841","148067","123116","195807","157796"
"842","154167","123116","195807","157792"
"843","152974","123116","195807","157786"
"844","164543","123116","195807","157794"
"845","164262","123116","195807","157801"
"846","149575","123116","195807","157792"
"847","171977","123116","195807","157809"
"848","156278","123116","195807","157807"
"849","157158","123116","195807","157806"
"850","166221","123116","195807","157816"
"851","157205","123116","195807","157815"
"852","150642","123116","195807","157807"
"853","181239","123116","195807","157834"
"854","167406","123116","195807","157845"
"855","151984","123116","195807","157839"
"856","153717","123116","195807","157834"
"857","164589","123116","195807","157842"
"858","158807","123116","195807","157843"
"859","160499","123116","195807","157846"
"860","169987","123116","195807","157860"
"861","150952","123116","195807","157852"
"862","170262","123116","195807","157866"
"863","154441","123116","195807","157862"
"864","155869","123116","195807","157860"
"865","149341","123116","195807","157850"
"866","173449","123116","195807","157868"
"867","164738","123116","195807","157876"
"868","171422","123116","195807","157892"
"869","164163","123116","195807","157899"
