"Iteracja","Current","Best","Worst","Average"
"660","153830","122113","187260","157648"
"661","159934","122113","187260","157652"
"662","164454","122113","187260","157662"
"663","149237","122113","187260","157649"
"664","150477","122113","187260","157638"
"665","155554","122113","187260","157635"
"666","160738","122113","187260","157640"
"667","162580","122113","187260","157647"
"668","139161","122113","187260","157620"
"669","159014","122113","187260","157622"
"670","130274","122113","187260","157581"
"671","126843","122113","187260","157535"
"672","160889","122113","187260","157540"
"673","166915","122113","187260","157554"
"674","120629","120629","187260","157499"
"675","157231","120629","187260","157499"
"676","150202","120629","187260","157488"
"677","159535","120629","187260","157491"
"678","132784","120629","187260","157455"
"679","164631","120629","187260","157465"
"680","147621","120629","187260","157451"
"681","157320","120629","187260","157451"
"682","179137","120629","187260","157482"
"683","166435","120629","187260","157495"
"684","155810","120629","187260","157493"
"685","161796","120629","187260","157499"
"686","151200","120629","187260","157490"
"687","153717","120629","187260","157485"
"688","156351","120629","187260","157483"
"689","172803","120629","187260","157505"
"690","164981","120629","187260","157516"
"691","155965","120629","187260","157514"
"692","168517","120629","187260","157530"
"693","167807","120629","187260","157544"
"694","153705","120629","187260","157539"
"695","151359","120629","187260","157530"
"696","155207","120629","187260","157527"
"697","157666","120629","187260","157527"
"698","145988","120629","187260","157510"
"699","146696","120629","187260","157495"
"700","148174","120629","187260","157482"
"701","150858","120629","187260","157472"
"702","160067","120629","187260","157476"
"703","167379","120629","187260","157490"
"704","151552","120629","187260","157481"
"705","161550","120629","187260","157487"
"706","144824","120629","187260","157469"
"707","146806","120629","187260","157454"
"708","159976","120629","187260","157458"
"709","162641","120629","187260","157465"
"710","149101","120629","187260","157453"
"711","180863","120629","187260","157486"
"712","160458","120629","187260","157490"
"713","147813","120629","187260","157477"
"714","167272","120629","187260","157491"
"715","171070","120629","187260","157510"
"716","163941","120629","187260","157519"
"717","158024","120629","187260","157519"
"718","152797","120629","187260","157513"
"719","164398","120629","187260","157522"
"720","168282","120629","187260","157537"
"721","154588","120629","187260","157533"
"722","172434","120629","187260","157554"
"723","173291","120629","187260","157576"
"724","137211","120629","187260","157547"
"725","157659","120629","187260","157548"
"726","141813","120629","187260","157526"
"727","164173","120629","187260","157535"
"728","156116","120629","187260","157533"
"729","141008","120629","187260","157510"
"730","165488","120629","187260","157521"
"731","157862","120629","187260","157522"
"732","152927","120629","187260","157515"
"733","156802","120629","187260","157515"
"734","152985","120629","187260","157508"
"735","154658","120629","187260","157504"
"736","163363","120629","187260","157512"
"737","163605","120629","187260","157521"
"738","156297","120629","187260","157519"
"739","163273","120629","187260","157527"
"740","151277","120629","187260","157518"
"741","149867","120629","187260","157508"
"742","166299","120629","187260","157520"
"743","158458","120629","187260","157521"
"744","152582","120629","187260","157515"
"745","158139","120629","187260","157515"
"746","163663","120629","187260","157524"
"747","169360","120629","187260","157539"
"748","158648","120629","187260","157541"
"749","168846","120629","187260","157556"
"750","149648","120629","187260","157545"
"751","168167","120629","187260","157560"
"752","158031","120629","187260","157560"
"753","171884","120629","187260","157579"
"754","147080","120629","187260","157565"
"755","161712","120629","187260","157571"
"756","126041","120629","187260","157529"
"757","164134","120629","187260","157538"
"758","156632","120629","187260","157537"
"759","176390","120629","187260","157561"
"760","167473","120629","187260","157575"
"761","165248","120629","187260","157585"
"762","138878","120629","187260","157560"
"763","182223","120629","187260","157592"
"764","170126","120629","187260","157609"
"765","158692","120629","187260","157610"
"766","161137","120629","187260","157615"
"767","136434","120629","187260","157587"
"768","159990","120629","187260","157590"
"769","163378","120629","187260","157598"
"770","154935","120629","187260","157594"
"771","177665","120629","187260","157620"
"772","162236","120629","187260","157626"
"773","166361","120629","187260","157638"
"774","155331","120629","187260","157635"
"775","152180","120629","187260","157628"
"776","152086","120629","187260","157621"
"777","152634","120629","187260","157614"
"778","154226","120629","187260","157610"
"779","135366","120629","187260","157581"
"780","176356","120629","187260","157605"
"781","151567","120629","187260","157598"
"782","164445","120629","187260","157606"
"783","167244","120629","187260","157619"
"784","163756","120629","187260","157626"
"785","178462","120629","187260","157653"
"786","188424","120629","188424","157692"
"787","181720","120629","188424","157723"
"788","157594","120629","188424","157722"
"789","173843","120629","188424","157743"
"790","155650","120629","188424","157740"
"791","159866","120629","188424","157743"
"792","155579","120629","188424","157740"
"793","154208","120629","188424","157736"
"794","142678","120629","188424","157717"
"795","146733","120629","188424","157703"
"796","161081","120629","188424","157707"
"797","174210","120629","188424","157728"
"798","133817","120629","188424","157698"
"799","154187","120629","188424","157694"
"800","139782","120629","188424","157671"
"801","180437","120629","188424","157700"
"802","156926","120629","188424","157699"
"803","154633","120629","188424","157695"
"804","155964","120629","188424","157693"
"805","169300","120629","188424","157707"
"806","149198","120629","188424","157697"
"807","155949","120629","188424","157694"
"808","169090","120629","188424","157708"
"809","150653","120629","188424","157700"
"810","152070","120629","188424","157693"
"811","156693","120629","188424","157692"
"812","144073","120629","188424","157675"
"813","157458","120629","188424","157675"
"814","130608","120629","188424","157641"
"815","157179","120629","188424","157641"
"816","162955","120629","188424","157647"
"817","151152","120629","188424","157639"
"818","170544","120629","188424","157655"
"819","159747","120629","188424","157658"
"820","178989","120629","188424","157684"
"821","150834","120629","188424","157675"
"822","169664","120629","188424","157690"
"823","153943","120629","188424","157685"
"824","171612","120629","188424","157702"
"825","139178","120629","188424","157680"
"826","166105","120629","188424","157690"
"827","147067","120629","188424","157677"
"828","136239","120629","188424","157651"
"829","156880","120629","188424","157650"
"830","153098","120629","188424","157645"
"831","153855","120629","188424","157640"
"832","158946","120629","188424","157642"
"833","157677","120629","188424","157642"
"834","140733","120629","188424","157622"
"835","153066","120629","188424","157616"
"836","157163","120629","188424","157616"
"837","163867","120629","188424","157623"
"838","167684","120629","188424","157635"
"839","160322","120629","188424","157638"
"840","166943","120629","188424","157649"
"841","170600","120629","188424","157665"
"842","166819","120629","188424","157676"
"843","146147","120629","188424","157662"
"844","151691","120629","188424","157655"
"845","152994","120629","188424","157649"
"846","172064","120629","188424","157666"
"847","164138","120629","188424","157674"
"848","178926","120629","188424","157699"
"849","148730","120629","188424","157688"
"850","129002","120629","188424","157655"
"851","161152","120629","188424","157659"
"852","164831","120629","188424","157667"
"853","154805","120629","188424","157664"
"854","145000","120629","188424","157649"
"855","152927","120629","188424","157644"
"856","141274","120629","188424","157624"
"857","161697","120629","188424","157629"
"858","175341","120629","188424","157650"
"859","159550","120629","188424","157652"
"860","140036","120629","188424","157632"
"861","157882","120629","188424","157632"
"862","147356","120629","188424","157620"
"863","162746","120629","188424","157626"
"864","146744","120629","188424","157613"
"865","172411","120629","188424","157630"
"866","164681","120629","188424","157639"
"867","175916","120629","188424","157660"
"868","161850","120629","188424","157664"
"869","175951","120629","188424","157685"
