"Iteracja","Current","Best","Worst","Average"
"561","5940090","5799567","6161650","5996828"
"562","6020739","5799567","6161650","5996871"
"563","5980195","5799567","6161650","5996841"
"564","5969407","5799567","6161650","5996792"
"565","5927362","5799567","6161650","5996669"
"566","5950936","5799567","6161650","5996589"
"567","6001429","5799567","6161650","5996597"
"568","5887177","5799567","6161650","5996404"
"569","5986980","5799567","6161650","5996388"
"570","5966566","5799567","6161650","5996336"
"571","5937086","5799567","6161650","5996232"
"572","5986735","5799567","6161650","5996215"
"573","5991789","5799567","6161650","5996207"
"574","6005663","5799567","6161650","5996224"
"575","5902232","5799567","6161650","5996061"
"576","5931005","5799567","6161650","5995948"
"577","5960967","5799567","6161650","5995887"
"578","5941470","5799567","6161650","5995793"
"579","6036924","5799567","6161650","5995864"
"580","5916664","5799567","6161650","5995727"
"581","5955287","5799567","6161650","5995658"
"582","6038901","5799567","6161650","5995732"
"583","5925113","5799567","6161650","5995611"
"584","5911392","5799567","6161650","5995467"
"585","5967207","5799567","6161650","5995418"
"586","5878799","5799567","6161650","5995219"
"587","6092657","5799567","6161650","5995385"
"588","6052180","5799567","6161650","5995482"
"589","6087674","5799567","6161650","5995638"
"590","5992510","5799567","6161650","5995633"
"591","5966464","5799567","6161650","5995584"
"592","6009635","5799567","6161650","5995607"
"593","6043739","5799567","6161650","5995689"
"594","6008596","5799567","6161650","5995710"
"595","5985420","5799567","6161650","5995693"
"596","5968600","5799567","6161650","5995648"
"597","5874594","5799567","6161650","5995445"
"598","5994387","5799567","6161650","5995443"
"599","6090738","5799567","6161650","5995602"
"600","6012488","5799567","6161650","5995630"
"601","5922557","5799567","6161650","5995509"
"602","5974527","5799567","6161650","5995474"
"603","6036220","5799567","6161650","5995541"
"604","6017981","5799567","6161650","5995579"
"605","5916459","5799567","6161650","5995448"
"606","6009779","5799567","6161650","5995471"
"607","6077723","5799567","6161650","5995607"
"608","5984101","5799567","6161650","5995588"
"609","5962520","5799567","6161650","5995534"
"610","5928132","5799567","6161650","5995423"
"611","5963614","5799567","6161650","5995371"
"612","5999809","5799567","6161650","5995378"
"613","5948686","5799567","6161650","5995302"
"614","6088705","5799567","6161650","5995454"
"615","6021628","5799567","6161650","5995497"
"616","5957350","5799567","6161650","5995435"
"617","6059376","5799567","6161650","5995539"
"618","6104491","5799567","6161650","5995715"
"619","6070608","5799567","6161650","5995836"
"620","6036164","5799567","6161650","5995901"
"621","6044650","5799567","6161650","5995979"
"622","6010872","5799567","6161650","5996003"
"623","6017050","5799567","6161650","5996037"
"624","6026167","5799567","6161650","5996085"
"625","5922658","5799567","6161650","5995968"
"626","6003785","5799567","6161650","5995980"
"627","6109159","5799567","6161650","5996161"
"628","6046057","5799567","6161650","5996240"
"629","5982392","5799567","6161650","5996218"
"630","6062810","5799567","6161650","5996324"
"631","6057936","5799567","6161650","5996422"
"632","5950513","5799567","6161650","5996349"
"633","6110325","5799567","6161650","5996529"
"634","6051492","5799567","6161650","5996616"
"635","6000315","5799567","6161650","5996622"
"636","6103072","5799567","6161650","5996789"
"637","5978905","5799567","6161650","5996761"
"638","6050084","5799567","6161650","5996845"
"639","6046103","5799567","6161650","5996922"
"640","6026772","5799567","6161650","5996968"
"641","6094281","5799567","6161650","5997120"
"642","5966172","5799567","6161650","5997072"
"643","6096177","5799567","6161650","5997226"
"644","5980083","5799567","6161650","5997199"
"645","5983332","5799567","6161650","5997178"
"646","5943756","5799567","6161650","5997095"
"647","5939773","5799567","6161650","5997007"
"648","5948147","5799567","6161650","5996931"
"649","6033059","5799567","6161650","5996987"
"650","6040518","5799567","6161650","5997054"
"651","5972020","5799567","6161650","5997015"
"652","5907055","5799567","6161650","5996877"
"653","6033880","5799567","6161650","5996934"
"654","5990881","5799567","6161650","5996925"
"655","5975052","5799567","6161650","5996891"
"656","6020752","5799567","6161650","5996928"
"657","5953966","5799567","6161650","5996862"
"658","5863792","5799567","6161650","5996660"
"659","5941385","5799567","6161650","5996576"
"660","5997076","5799567","6161650","5996577"
"661","5935844","5799567","6161650","5996485"
"662","5981909","5799567","6161650","5996463"
"663","5994662","5799567","6161650","5996460"
"664","5944100","5799567","6161650","5996382"
"665","6036433","5799567","6161650","5996442"
"666","6016678","5799567","6161650","5996472"
"667","6029247","5799567","6161650","5996521"
"668","5933962","5799567","6161650","5996428"
"669","5997567","5799567","6161650","5996429"
"670","6061972","5799567","6161650","5996527"
"671","6011951","5799567","6161650","5996550"
"672","5955728","5799567","6161650","5996489"
