"Iteracja","Current","Best","Worst","Average"
"519","1943518","1917900","2177785","2039112"
"520","2086519","1917900","2177785","2039204"
"521","2030356","1917900","2177785","2039187"
"522","2001399","1917900","2177785","2039114"
"523","2037481","1917900","2177785","2039111"
"524","2034294","1917900","2177785","2039102"
"525","1965657","1917900","2177785","2038962"
"526","1991447","1917900","2177785","2038872"
"527","2011289","1917900","2177785","2038819"
"528","2041033","1917900","2177785","2038824"
"529","2007645","1917900","2177785","2038765"
"530","2065107","1917900","2177785","2038814"
"531","2006946","1917900","2177785","2038754"
"532","2038433","1917900","2177785","2038754"
"533","2031101","1917900","2177785","2038739"
"534","2074982","1917900","2177785","2038807"
"535","2002481","1917900","2177785","2038739"
"536","1979139","1917900","2177785","2038628"
"537","2096003","1917900","2177785","2038735"
"538","2102688","1917900","2177785","2038854"
"539","2063591","1917900","2177785","2038900"
"540","1977479","1917900","2177785","2038786"
"541","1970097","1917900","2177785","2038659"
"542","1958937","1917900","2177785","2038512"
"543","2039685","1917900","2177785","2038514"
"544","1986815","1917900","2177785","2038419"
"545","2033427","1917900","2177785","2038410"
"546","2038761","1917900","2177785","2038411"
"547","1978967","1917900","2177785","2038302"
"548","2004864","1917900","2177785","2038241"
"549","2011642","1917900","2177785","2038192"
"550","1994948","1917900","2177785","2038114"
"551","2025976","1917900","2177785","2038092"
"552","2061370","1917900","2177785","2038134"
"553","2008253","1917900","2177785","2038080"
"554","2052172","1917900","2177785","2038105"
"555","2069060","1917900","2177785","2038161"
"556","2004296","1917900","2177785","2038100"
"557","2026855","1917900","2177785","2038080"
"558","2012958","1917900","2177785","2038035"
"559","1948705","1917900","2177785","2037875"
"560","2051787","1917900","2177785","2037900"
"561","2052211","1917900","2177785","2037926"
"562","2001679","1917900","2177785","2037861"
"563","2004477","1917900","2177785","2037802"
"564","2130838","1917900","2177785","2037967"
"565","2071898","1917900","2177785","2038027"
"566","2021035","1917900","2177785","2037997"
"567","2063971","1917900","2177785","2038043"
"568","1986519","1917900","2177785","2037952"
"569","1979160","1917900","2177785","2037848"
"570","2052754","1917900","2177785","2037875"
"571","2093066","1917900","2177785","2037971"
"572","1959885","1917900","2177785","2037835"
"573","2038301","1917900","2177785","2037836"
"574","1991125","1917900","2177785","2037754"
"575","1944550","1917900","2177785","2037592"
"576","2136226","1917900","2177785","2037763"
"577","2077694","1917900","2177785","2037833"
"578","2040474","1917900","2177785","2037837"
"579","1965026","1917900","2177785","2037711"
"580","2011327","1917900","2177785","2037666"
"581","1952285","1917900","2177785","2037519"
"582","2104464","1917900","2177785","2037634"
"583","2045115","1917900","2177785","2037647"
"584","2038403","1917900","2177785","2037648"
"585","2047159","1917900","2177785","2037664"
"586","1997305","1917900","2177785","2037595"
"587","2023279","1917900","2177785","2037571"
"588","2098510","1917900","2177785","2037675"
"589","2005170","1917900","2177785","2037620"
"590","2051668","1917900","2177785","2037643"
"591","2061082","1917900","2177785","2037683"
"592","2024797","1917900","2177785","2037661"
"593","1942991","1917900","2177785","2037502"
"594","2064286","1917900","2177785","2037547"
"595","2046814","1917900","2177785","2037562"
"596","2019391","1917900","2177785","2037532"
"597","1997720","1917900","2177785","2037465"
"598","2072649","1917900","2177785","2037524"
"599","2005102","1917900","2177785","2037470"
"600","2057802","1917900","2177785","2037504"
"601","1999387","1917900","2177785","2037440"
"602","2038869","1917900","2177785","2037443"
"603","2079345","1917900","2177785","2037512"
"604","2054663","1917900","2177785","2037540"
"605","1986011","1917900","2177785","2037455"
"606","2059603","1917900","2177785","2037492"
"607","2005633","1917900","2177785","2037439"
"608","2047206","1917900","2177785","2037455"
"609","1993682","1917900","2177785","2037384"
"610","2026671","1917900","2177785","2037366"
"611","2094271","1917900","2177785","2037459"
"612","1970701","1917900","2177785","2037350"
"613","1939181","1917900","2177785","2037190"
"614","2047012","1917900","2177785","2037206"
"615","2039400","1917900","2177785","2037209"
"616","2047735","1917900","2177785","2037227"
"617","2084532","1917900","2177785","2037303"
"618","2040897","1917900","2177785","2037309"
"619","2018533","1917900","2177785","2037279"
"620","2073165","1917900","2177785","2037337"
"621","2087890","1917900","2177785","2037418"
"622","2100592","1917900","2177785","2037520"
"623","1980334","1917900","2177785","2037428"
"624","2102393","1917900","2177785","2037532"
"625","2108751","1917900","2177785","2037646"
"626","2104086","1917900","2177785","2037752"
"627","2069445","1917900","2177785","2037802"
"628","1985234","1917900","2177785","2037719"
"629","2070682","1917900","2177785","2037771"
"630","1994618","1917900","2177785","2037703"
"631","2036501","1917900","2177785","2037701"
"632","2027339","1917900","2177785","2037684"
"633","2036344","1917900","2177785","2037682"
"634","2014849","1917900","2177785","2037646"
"635","2124855","1917900","2177785","2037784"
"636","2086314","1917900","2177785","2037860"
"637","2077255","1917900","2177785","2037922"
"638","2036400","1917900","2177785","2037919"
"639","2084498","1917900","2177785","2037992"
"640","2101286","1917900","2177785","2038091"
"641","2035529","1917900","2177785","2038087"
"642","2038998","1917900","2177785","2038089"
"643","2021738","1917900","2177785","2038063"
"644","2013966","1917900","2177785","2038026"
"645","2064124","1917900","2177785","2038066"
"646","2077680","1917900","2177785","2038128"
"647","1963531","1917900","2177785","2038012"
"648","1983611","1917900","2177785","2037928"
"649","1947684","1917900","2177785","2037789"
"650","2081355","1917900","2177785","2037856"
"651","2110432","1917900","2177785","2037968"
"652","1985395","1917900","2177785","2037887"
"653","1950896","1917900","2177785","2037754"
"654","1916470","1916470","2177785","2037568"
"655","2014658","1916470","2177785","2037533"
"656","2016511","1916470","2177785","2037501"
"657","1939009","1916470","2177785","2037351"
"658","2036698","1916470","2177785","2037350"
"659","2039436","1916470","2177785","2037354"
"660","2087602","1916470","2177785","2037430"
"661","2186273","1916470","2186273","2037655"
"662","2052113","1916470","2186273","2037677"
"663","2080824","1916470","2186273","2037742"
"664","2052880","1916470","2186273","2037765"
"665","2124672","1916470","2186273","2037895"
"666","1993897","1916470","2186273","2037829"
"667","1918216","1916470","2186273","2037650"
"668","1947105","1916470","2186273","2037514"
"669","2006566","1916470","2186273","2037468"
"670","2034430","1916470","2186273","2037464"
"671","2053053","1916470","2186273","2037487"
"672","2047077","1916470","2186273","2037501"
"673","2073306","1916470","2186273","2037554"
"674","2068263","1916470","2186273","2037600"
"675","2039675","1916470","2186273","2037603"
"676","1998220","1916470","2186273","2037545"
"677","2046720","1916470","2186273","2037558"
"678","2004423","1916470","2186273","2037509"
"679","1987560","1916470","2186273","2037436"
"680","1978288","1916470","2186273","2037349"
"681","2036369","1916470","2186273","2037347"
"682","1981781","1916470","2186273","2037266"
"683","2015692","1916470","2186273","2037234"
"684","2050371","1916470","2186273","2037254"
"685","2166166","1916470","2186273","2037442"
"686","2050543","1916470","2186273","2037461"
"687","2010637","1916470","2186273","2037422"
"688","1964120","1916470","2186273","2037315"
"689","2068131","1916470","2186273","2037360"
"690","2034537","1916470","2186273","2037356"
"691","1997312","1916470","2186273","2037298"
"692","1997796","1916470","2186273","2037241"
"693","2023162","1916470","2186273","2037221"
"694","2017598","1916470","2186273","2037192"
