"Iteracja","Current","Best","Worst","Average"
"553","2012813","1862214","2193118","2036998"
"554","2061812","1862214","2193118","2037043"
"555","2058651","1862214","2193118","2037082"
"556","2062695","1862214","2193118","2037128"
"557","2021989","1862214","2193118","2037101"
"558","1974791","1862214","2193118","2036989"
"559","2039580","1862214","2193118","2036994"
"560","2049953","1862214","2193118","2037017"
"561","1974497","1862214","2193118","2036905"
"562","2090175","1862214","2193118","2037000"
"563","2017945","1862214","2193118","2036966"
"564","1968558","1862214","2193118","2036845"
"565","1995310","1862214","2193118","2036771"
"566","1995453","1862214","2193118","2036698"
"567","1974371","1862214","2193118","2036589"
"568","1993302","1862214","2193118","2036512"
"569","2147265","1862214","2193118","2036707"
"570","2075403","1862214","2193118","2036775"
"571","2042002","1862214","2193118","2036784"
"572","1992921","1862214","2193118","2036707"
"573","2035776","1862214","2193118","2036706"
"574","2013344","1862214","2193118","2036665"
"575","1996016","1862214","2193118","2036594"
"576","2034083","1862214","2193118","2036590"
"577","1996338","1862214","2193118","2036520"
"578","1998875","1862214","2193118","2036455"
"579","1956470","1862214","2193118","2036317"
"580","2059814","1862214","2193118","2036357"
"581","2044192","1862214","2193118","2036371"
"582","2123843","1862214","2193118","2036521"
"583","2055478","1862214","2193118","2036554"
"584","2068396","1862214","2193118","2036608"
"585","1995106","1862214","2193118","2036537"
"586","1962851","1862214","2193118","2036412"
"587","2089602","1862214","2193118","2036502"
"588","2013101","1862214","2193118","2036462"
"589","2038698","1862214","2193118","2036466"
"590","2038724","1862214","2193118","2036470"
"591","2068245","1862214","2193118","2036524"
"592","1963171","1862214","2193118","2036400"
"593","2058199","1862214","2193118","2036437"
"594","1971126","1862214","2193118","2036327"
"595","2004831","1862214","2193118","2036274"
"596","2094613","1862214","2193118","2036372"
"597","2111985","1862214","2193118","2036498"
"598","2023311","1862214","2193118","2036476"
"599","2072571","1862214","2193118","2036536"
"600","1985700","1862214","2193118","2036452"
"601","2013530","1862214","2193118","2036414"
"602","2055194","1862214","2193118","2036445"
"603","2055755","1862214","2193118","2036477"
"604","2063193","1862214","2193118","2036521"
"605","1954424","1862214","2193118","2036385"
"606","1972679","1862214","2193118","2036280"
"607","2065100","1862214","2193118","2036328"
"608","2016313","1862214","2193118","2036295"
"609","2033314","1862214","2193118","2036290"
"610","2087218","1862214","2193118","2036373"
"611","2022539","1862214","2193118","2036351"
"612","1990040","1862214","2193118","2036275"
"613","1996605","1862214","2193118","2036210"
"614","2033970","1862214","2193118","2036207"
"615","2020960","1862214","2193118","2036182"
"616","1967850","1862214","2193118","2036071"
"617","2027051","1862214","2193118","2036056"
"618","2054059","1862214","2193118","2036085"
"619","2076242","1862214","2193118","2036150"
"620","2085076","1862214","2193118","2036229"
"621","2075306","1862214","2193118","2036292"
"622","2021930","1862214","2193118","2036269"
"623","2074112","1862214","2193118","2036330"
"624","1999015","1862214","2193118","2036270"
"625","2006922","1862214","2193118","2036223"
"626","1999894","1862214","2193118","2036165"
"627","2022533","1862214","2193118","2036143"
"628","2088644","1862214","2193118","2036227"
"629","2056950","1862214","2193118","2036260"
"630","1998424","1862214","2193118","2036200"
"631","2027002","1862214","2193118","2036185"
"632","2032127","1862214","2193118","2036179"
"633","2098649","1862214","2193118","2036277"
"634","2043978","1862214","2193118","2036290"
"635","2007722","1862214","2193118","2036245"
"636","2051308","1862214","2193118","2036268"
"637","2072624","1862214","2193118","2036325"
"638","2042681","1862214","2193118","2036335"
"639","2038935","1862214","2193118","2036339"
"640","1989567","1862214","2193118","2036266"
"641","1949935","1862214","2193118","2036132"
"642","2057121","1862214","2193118","2036164"
"643","2104842","1862214","2193118","2036271"
"644","2046531","1862214","2193118","2036287"
"645","2053303","1862214","2193118","2036313"
"646","2048069","1862214","2193118","2036332"
"647","2061341","1862214","2193118","2036370"
"648","2054109","1862214","2193118","2036398"
"649","2038255","1862214","2193118","2036401"
"650","2032173","1862214","2193118","2036394"
"651","2029902","1862214","2193118","2036384"
"652","1989419","1862214","2193118","2036312"
"653","1977348","1862214","2193118","2036222"
"654","2027530","1862214","2193118","2036208"
"655","2041146","1862214","2193118","2036216"
"656","2068378","1862214","2193118","2036265"
"657","2097964","1862214","2193118","2036359"
"658","2034196","1862214","2193118","2036356"
"659","2035963","1862214","2193118","2036355"
"660","2049161","1862214","2193118","2036374"
"661","2106061","1862214","2193118","2036480"
"662","1978348","1862214","2193118","2036392"
"663","1988536","1862214","2193118","2036320"
"664","2048352","1862214","2193118","2036338"
"665","2035514","1862214","2193118","2036337"
"666","2050445","1862214","2193118","2036358"
"667","2063400","1862214","2193118","2036398"
"668","2028340","1862214","2193118","2036386"
"669","2070640","1862214","2193118","2036438"
"670","2060990","1862214","2193118","2036474"
"671","1977932","1862214","2193118","2036387"
"672","1998624","1862214","2193118","2036331"
"673","2039013","1862214","2193118","2036335"
"674","1984434","1862214","2193118","2036258"
"675","2050015","1862214","2193118","2036278"
"676","2007105","1862214","2193118","2036235"
"677","2132150","1862214","2193118","2036377"
"678","2062176","1862214","2193118","2036415"
"679","2034801","1862214","2193118","2036412"
"680","2078538","1862214","2193118","2036474"
"681","1998185","1862214","2193118","2036418"
"682","2023801","1862214","2193118","2036400"
"683","2059885","1862214","2193118","2036434"
"684","2011509","1862214","2193118","2036398"
"685","1996491","1862214","2193118","2036339"
"686","2089658","1862214","2193118","2036417"
"687","2074538","1862214","2193118","2036472"
"688","2001381","1862214","2193118","2036421"
"689","1985665","1862214","2193118","2036348"
"690","2030221","1862214","2193118","2036339"
"691","2016520","1862214","2193118","2036310"
"692","1989049","1862214","2193118","2036242"
"693","2033305","1862214","2193118","2036238"
"694","2161102","1862214","2193118","2036418"
